ID_Venta,Producto,Ciudad,Categoria,Precio_Unitario,Cantidad,Fecha_Venta,Cliente,Email,Telefono,Direccion,Metodo_Pago,Estado,Comentario,Descuento
25,Food,Briannaport,Member,800,11,2023-10-15T00:00:00Z,Angela*taylor,hornebeth@example.com,(101)988-9703x8562,"283 Cynthia Groves Apt. 671 Weavermouth, ID 06739",efectivo,Entregado,Producto defectuoso,42
9,Up,North Brittney,Pay,1300,10,2023-06-06T00:00:00Z,David Norton,hornebeth@example.com,4914742586,"50604 Anthony Villages New William, ME 95446",tarjeta,Entregado,Producto defectuoso,88
10,Dog,Larrychester,Spring,2300,16,2023-11-20T00:00:00Z,Robert Bryant,wliu@example.net,001594337542187814,"37970 Hudson Falls Downshaven, PA 58533",efectivo,En camino,Producto defectuoso,87
7,Six,Nguyenshire,Despite,2500,10,2023-01-14T00:00:00Z,Mark Mays,rbrown@example.org,6128211834900,"9978 Kenneth Plaza Suite 069 Monicafurt, NM 39529",tarjeta,Entregado,Producto defectuoso,72
4,Six,Port Kelly,Leader,1500,13,2023-07-10T00:00:00Z,charles Williams,steelejulian@example.net,0013389556200,"4412 Lee Dam Apt. 872 Hunterbury, HI 03589",efectivo,Entregado,Producto defectuoso,53
9,Up,New Reginaldmouth,Still,1300,11,2023-08-13T00:00:00Z,Benjamin Chan,rdaugherty@example.net,621875126511205,"025 Billy RowLisaside, AR 96338",tarjeta,Entregado,Producto defectuoso,18
6,Trade,Lake Juan,Still,2400,24,2023-08-17T00:00:00Z,Daniel Garcia,eric87@example.org,5098210932647,"283 Cynthia Groves Apt. 671 Weavermouth, ID 06739",tarjeta,Entregado,Sin comentario,27
3,Owner,Kevinton,Budget,200,9,2023-07-15T00:00:00Z,Sean Mitchell.,walkerraven@example.net,001594337542187814,"37970 Hudson Falls Downshaven, PA 58533",tarjeta,Entregado,Producto defectuoso,21
19,Wait,Andrewside,At,200,18,2023-03-13T00:00:00Z,David Scott,dhuber@example.com,8572628794,"18235 Carl Garden Apt. 025 Lake Miranda, LA 16737",tarjeta,Entregado,Producto defectuoso,72
2,Administration,East Janicemouth,Much,2500,27,2023-09-01T00:00:00Z,Daniel Garcia,vhill@example.org,6022388997526,"283 Cynthia Groves Apt. 671 Weavermouth, ID 06739",tarjeta,Entregado,Producto defectuoso,27
12,Worry,North Jasmine,Group,700,28,2023-05-06T00:00:00Z,Robert Bryant,harperdanielle@example.net,6128211834900,"93043 Kiara Crossroad Port Amandachester, WI 16919",efectivo,En camino,Producto defectuoso,24
11,Under,East Josephland,North,300,28,2023-03-22T00:00:00Z,Lisa Stafford,parkerandrew@example.org,001-236-332-5014x39284,"03346 Tony Spring Apt. 633 Ericberg, AK 73272",tarjeta,Entregado,Producto defectuoso,19
20,Administration,Larrychester,Pay,2600,15,2023-09-01T00:00:00Z,susan Harvey,rdaugherty@example.net,0013389556200,"769 Dickerson Drive Jasminemouth, HI 08895",tarjeta,Entregado,Producto defectuoso,49
28,Firm,Andrewside,Say,2300,24,2022-12-04T00:00:00Z,Robert Bryant,wliu@example.net,6128211834900,"30768 Louis Mill Lake Carmen, LA 47934",tarjeta,Entregado,Producto defectuoso,53
21,Kitchen,Larrychester,Pay,2000,9,2023-03-14T00:00:00Z,David Norton,lharmon@example.net,1753175834,"664 Berger RapidSouth Suzanne, WV 68526",tarjeta,Entregado,Producto defectuoso,19
20,Factor,West Charles,Group,2500,24,2023-07-10T00:00:00Z,Charles*williams,david09@example.com,6304696433,USS Fuller FPO AA 30334,efectivo,Entregado,Producto defectuoso,18
16,Operation,Jodichester,Step,2600,25,2023-09-13T00:00:00Z,Sean Mitchell,ydavid@example.com,2805046212,"283 Cynthia Groves Apt. 671 Weavermouth, ID 06739",tarjeta,Entregado,Sin comentario,49
12,Wait,East Janicemouth,Say,1300,28,2023-08-17T00:00:00Z,Michelle Mitchell,dhuber@example.com,001594337542187814,"507 Johnson Port Banksshire, AK 72140",tarjeta,Entregado,Sin comentario,98
22,Education,East Josephland,Much,2800,2,2023-08-17T00:00:00Z,Cynthia Hayes,walkerraven@example.net,372.568.4886x317,"50604 Anthony Villages New William, ME 95446",tarjeta,Entregado,Sin comentario,19
22,Owner,South Timothyberg,Member,2300,13,2023-09-01T00:00:00Z,David Scott,hornebeth@example.com,8708608083698,"93043 Kiara Crossroad Port Amandachester, WI 16919",efectivo,En camino,Sin comentario,88
4,Worry,North Brittney,Increase,700,24,2023-09-23T00:00:00Z,Larry Welch,estesjon@example.org,6128211834900,"0827 Jill Cape Suite 299 Angieport, DC 15542",tarjeta,Entregado,Producto defectuoso,87
4,Choice,Milesburgh,Individual,2100,28,2023-01-18T00:00:00Z,Charles*williams,parkerandrew@example.org,8572628794,"30768 Louis Mill Lake Carmen, LA 47934",efectivo,En camino,Producto defectuoso,53
3,Staff,East Brittany,Budget,2500,11,2023-05-06T00:00:00Z,David!scott,wwilson@example.org,369.774.6572x373,"493 Cameron Ramp Veronicatown, MI 81010",tarjeta,Entregado,Producto defectuoso,42
15,Up,South Thomas,Matter,2100,23,2023-09-23T00:00:00Z,Carla Orozco,wliu@example.net,001-890-231-3672x1535,"91315 Simpson Fork Apt. 336 South Mark, GA 64860",efectivo,En camino,Sin comentario,43
6,Just,Briannaport,Set,1600,24,2023-08-27T00:00:00Z,Carla Orozco,ydavid@example.com,2661673098,"PSC 2182, Box 8243 APO AP 79039",efectivo,Entregado,Sin comentario,83
4,Just,Andrewside,Leader,200,11,2023-03-13T00:00:00Z,susan Harvey,vhill@example.org,6128211834900,"025 Billy Row Lisaside, AR 96338",tarjeta,Entregado,Sin comentario,30
12,If,East Jonathan,Finish,2400,17,2023-11-20T00:00:00Z,Karl?cardenas,vhill@example.org,2805046212,"0262 Cheryl Union Sampsonfurt, ME 63401",tarjeta,Entregado,Sin comentario,97
1,Choice,Brendanberg,Movement,200,28,2023-09-13T00:00:00Z,.Cynthia Hayes,paul02@example.com,6304696433,"769 Dickerson Drive Jasminemouth, HI 08895",efectivo,Entregado,Producto defectuoso,30
25,If,Trujillofort,Step,2600,12,2023-09-23T00:00:00Z,Alan Bird,ydavid@example.com,6128211834900,"03346 Tony Spring Apt. 633 Ericberg, AK 73272",efectivo,Entregado,Producto defectuoso,18
17,Food,Valerietown,Spring,300,11,2022-12-04T00:00:00Z,Roger Stephens,briangonzales@example.net,848-723-3346,"2644 Gonzalez Mills Apt. 856 Port Frank, IN 25816",efectivo,Entregado,Sin comentario,19
23,Dog,Larrychester,Job,2600,9,2022-12-04T00:00:00Z,David Scott,wwilson@example.org,6128211834900,"403 Ashley Mountains Apt. 918 Nicholasberg, MI 72538",efectivo,En camino,Sin comentario,55
8,Choice,Jodichester,Leader,700,14,2023-07-25T00:00:00Z,Samantha Parker,wwilson@example.org,339100428204920,"29882 Stein Tunnel Apt. 468 Port Jacquelineville, HI 77063",efectivo,En camino,Producto defectuoso,55
6,Trade,Larrychester,Movement,800,22,2023-06-21T00:00:00Z,Roger Stephens,cwilliams@example.com,6864990991,"03346 Tony Spring Apt. 633 Ericberg, AK 73272",tarjeta,En camino,Producto defectuoso,19
20,Six,Kevinton,Say,2100,16,2023-07-08T00:00:00Z,Mark*mays,edward94@example.org,001594337542187814,"403 Ashley Mountains Apt. 918 Nicholasberg, MI 72538",tarjeta,En camino,Producto defectuoso,74
3,If,Susanton,Job,300,22,2022-12-04T00:00:00Z,Juan Manning,ydavid@example.com,369.774.6572x373,"664 Berger RapidSouth Suzanne, WV 68526",tarjeta,Entregado,Producto defectuoso,4
17,Firm,East Janicemouth,Exist,200,21,2023-04-14T00:00:00Z,Jennifer Holmes,paul02@example.com,(101)988-9703x8562,"507 Johnson Port Banksshire, AK 72140",efectivo,Entregado,Sin comentario,25
22,Food,South Timothyberg,Spring,800,10,2023-04-14T00:00:00Z,Juan Manning,wliu@example.net,0013389556200,"915 Mathis Camp Apt. 447 Thomastown, MS 44338",efectivo,Entregado,Producto defectuoso,38
12,Factor,Port Kelly,Individual,2100,2,2022-12-04T00:00:00Z,Adam Mueller,steelejulian@example.net,6128211834900,"0262 Cheryl Union Sampsonfurt, ME 63401",tarjeta,En camino,Producto defectuoso,97
30,Door,South Timothyberg,Say,200,17,2023-06-07T00:00:00Z,Alan Bird,parkerandrew@example.org,6022388997526,"493 Cameron Ramp Veronicatown, MI 81010",tarjeta,Entregado,Producto defectuoso,30
30,Factor,Vasquezborough,Step,2500,26,2023-08-17T00:00:00Z,Karl Cardenas,harperdanielle@example.net,641-800-6599x2234,"915 Mathis Camp Apt. 447 Thomastown, MS 44338",efectivo,Entregado,Sin comentario,49
22,Six,Brendanberg,Leg,1600,18,2023-07-25T00:00:00Z,Susan Harvey,david09@example.com,2661673098,"91315 Simpson Fork Apt. 336 South Mark, GA 64860",efectivo,En camino,Producto defectuoso,18
16,Wait,Lindaport,Much,900,8,2023-02-09T00:00:00Z,Samantha Parker,matthew29@example.com,372.568.4886x317,"9978 Kenneth Plaza Suite 069 Monicafurt, NM 39529",efectivo,En camino,Producto defectuoso,25
8,Door,Briannaport,North,300,28,2023-09-12T00:00:00Z,Daniel Garcia,lharmon@example.net,4914742586,"769 Dickerson Drive Jasminemouth, HI 08895",tarjeta,Entregado,Producto defectuoso,88
30,Up,Andrewside,Member,300,18,2023-06-21T00:00:00Z,Charles Williams,vhill@example.org,110559261937727,"18235 Carl Garden Apt. 025Lake Miranda, LA 16737",tarjeta,Entregado,Sin comentario,53
4,Food,Andrewside,Finish,1300,12,2023-07-10T00:00:00Z,Crystal Chambers,brianboyd@example.org,0010962368217,"233 Peterson Canyon Tranmouth, ND 40770",efectivo,Entregado,Producto defectuoso,72
26,Just,East Jonathan,Still,200,27,2023-02-09T00:00:00Z,Lisa Stafford,sandersbeth@example.org,557.193.8141,"493 Cameron Ramp Veronicatown, MI 81010",efectivo,Entregado,Producto defectuoso,19
23,Focus,North Thomastown,Increase,1100,9,2023-05-06T00:00:00Z,Jessica Davis.,dhuber@example.com,4914742586,"22214 Janet Plaza Suite 903 West Christopherside, DC 40075",efectivo,Entregado,Sin comentario,12
8,Factor,East Leah,Still,1100,21,2023-03-22T00:00:00Z,Roger Stephens,ydavid@example.com,0010962368217,"9978 Kenneth Plaza Suite 069 Monicafurt, NM 39529",efectivo,En camino,Sin comentario,55
4,Present,Port Kelly,Still,2100,16,2023-03-14T00:00:00Z,Daniel Garcia,cwilliams@example.com,6128211834900,"493 Cameron Ramp Veronicatown, MI 81010",tarjeta,En camino,Sin comentario,74
26,Door,Nguyenshire,Job,200,21,2023-07-10T00:00:00Z,Michelle Mitchell,harperdanielle@example.net,6128211834900,"67032 Megan Cliffs Suite 876 Loveside, SD 53246",tarjeta,En camino,Sin comentario,53
6,Song,Lake Juan,Spring,700,22,2022-12-04T00:00:00Z,Kelsey Lopez,lweaver@example.org,001594337542187814,"493 Cameron Ramp Veronicatown, MI 81010",tarjeta,Entregado,Producto defectuoso,36
10,Six,South Timothyberg,Still,1500,16,2023-11-20T00:00:00Z,crystal Chambers,eric87@example.org,369.774.6572x373,"PSC 2182, Box 8243 APO AP 79039",tarjeta,En camino,Sin comentario,98
6,Under,Lindaport,Exist,2400,14,2023-06-06T00:00:00Z,juan Manning,briangonzales@example.net,001-890-231-3672x1535,"9978 Kenneth Plaza Suite 069 Monicafurt, NM 39529",efectivo,Entregado,Producto defectuoso,19
2,Involve,Lake Juan,Industry,1100,16,2023-08-27T00:00:00Z,Samantha Hodges,cwilliams@example.com,848-723-3346,"2644 Gonzalez Mills Apt. 856 Port Frank, IN 25816",tarjeta,En camino,Sin comentario,98
12,Administration,North Thomastown,Industry,300,9,2023-03-14T00:00:00Z,Juan Manning,lharmon@example.net,6022388997526,"22214 Janet Plaza Suite 903 West Christopherside, DC 40075",tarjeta,En camino,Producto defectuoso,38
8,Operation,East Brittany,Still,1300,13,2023-07-10T00:00:00Z,Andrew Mitchell,schmidtkrystal@example.org,0013389556200,"233 Peterson Canyon Tranmouth, ND 40770",efectivo,Entregado,Producto defectuoso,49
18,Door,East Josephland,Forward,1100,29,2023-08-17T00:00:00Z,Susan Harvey,dhuber@example.com,5098210932647,"4412 Lee Dam Apt. 872 Hunterbury, HI 03589",tarjeta,Entregado,Sin comentario,38
10,Staff,Briannaport,Grow,1600,24,2023-10-15T00:00:00Z,Sean Mitchell,powersjimmy@example.org,0010962368217,"2644 Gonzalez Mills Apt. 856 Port Frank, IN 25816",efectivo,En camino,Producto defectuoso,54
8,Song,Jodichester,Matter,2300,22,2023-11-20T00:00:00Z,juan Manning,walkerraven@example.net,6304696433,"30768 Louis Mill Lake Carmen, LA 47934",tarjeta,Entregado,Producto defectuoso,36
1,Present,North Jasmine,Leader,2100,17,2023-07-10T00:00:00Z,Jessica*davis,matthew29@example.com,6864990991,"848 Jimmy Hill Apt. 415 Stanleyside, MA 75473",efectivo,En camino,Producto defectuoso,53
27,Kitchen,East Janicemouth,Individual,200,28,2023-06-06T00:00:00Z,Charles Williams,estesjon@example.org,8708608083698,"03346 Tony Spring Apt. 633 Ericberg, AK 73272",tarjeta,En camino,Producto defectuoso,21
4,Firm,Milesburgh,Despite,900,24,2023-05-06T00:00:00Z,Benjamin Chan,lweaver@example.org,001419330387387349,"507 Johnson Port Banksshire, AK 72140",tarjeta,Entregado,Producto defectuoso,12
21,Present,Port Alexachester,Group,2500,2,2023-01-04T00:00:00Z,.Angela Taylor,paul02@example.com,6864990991,"93043 Kiara Crossroad Port Amandachester, WI 16919",efectivo,Entregado,Producto defectuoso,55
10,Factor,Vasquezborough,Budget,700,12,2023-07-15T00:00:00Z,David Norton,steelejulian@example.net,848-723-3346,"7474 Sean Pine Frazierchester, OK 57469",efectivo,Entregado,Producto defectuoso,83
28,Just,Jessechester,Group,800,14,2023-06-28T00:00:00Z,Larry Welch,david09@example.com,110559261937727,"507 Johnson Port Banksshire, AK 72140",tarjeta,En camino,Producto defectuoso,78
19,Kitchen,Nguyenshire,Group,1300,10,2023-06-06T00:00:00Z,Benjamin Chan,paul49@example.net,001-557-543-1910,"67032 Megan Cliffs Suite 876 Loveside, SD 53246",tarjeta,Entregado,Producto defectuoso,39
13,Firm,Courtneymouth,Individual,900,25,2023-01-14T00:00:00Z,Mark Mays,krystalmcdaniel@example.org,001594337542187814,"493 Cameron Ramp Veronicatown, MI 81010",tarjeta,En camino,Sin comentario,72
10,Six,Lake Juan,Spring,1300,14,2022-12-04T00:00:00Z,Mark Mays,wwilson@example.org,001-557-543-1910,"664 Berger RapidSouth Suzanne, WV 68526",tarjeta,Entregado,Producto defectuoso,39
10,Involve,Larrychester,Step,2300,16,2023-02-09T00:00:00Z,David Norton,hornebeth@example.com,6022388997526,"664 Berger RapidSouth Suzanne, WV 68526",tarjeta,Entregado,Producto defectuoso,42
18,Involve,East Josephland,Letter,2300,16,2023-06-07T00:00:00Z,Alan Bird,paul49@example.net,8572628794,"233 Peterson Canyon Tranmouth, ND 40770",efectivo,En camino,Sin comentario,53
20,Focus,Lake Juan,Pay,1300,24,2023-07-10T00:00:00Z,david Norton,paul49@example.net,6022388997526,"233 Peterson Canyon Tranmouth, ND 40770",efectivo,En camino,Producto defectuoso,88
9,Administration,Larrychester,Step,1500,18,2023-09-12T00:00:00Z,Benjamin Chan,schmidtkrystal@example.org,5098210932647,"37970 Hudson Falls Downshaven, PA 58533",efectivo,Entregado,Producto defectuoso,39
8,Door,North Brittney,Budget,2300,9,2023-01-14T00:00:00Z,Karl Cardenas,walkerraven@example.net,6304696433,"PSC 2182, Box 8243 APO AP 79039",tarjeta,En camino,Sin comentario,39
2,Trade,New Reginaldmouth,Leg,1500,22,2023-06-28T00:00:00Z,kelsey Lopez,wwilson@example.org,2805046212,"403 Ashley Mountains Apt. 918 Nicholasberg, MI 72538",efectivo,Entregado,Producto defectuoso,39
1,Just,Milesburgh,Increase,700,9,2023-09-23T00:00:00Z,roger Stephens,lweaver@example.org,848-723-3346,"22214 Janet Plaza Suite 903 West Christopherside, DC 40075",tarjeta,Entregado,Sin comentario,42
7,Operation,Brendanberg,Much,900,25,2023-03-22T00:00:00Z,Dr. Monica Woods,cwilliams@example.com,001594337542187814,"403 Ashley Mountains Apt. 918 Nicholasberg, MI 72538",efectivo,Entregado,Producto defectuoso,24
16,Owner,Vasquezborough,Tv,700,8,2023-08-13T00:00:00Z,Jennifer Holmes,ydavid@example.com,621875126511205,"30768 Louis Mill Lake Carmen, LA 47934",tarjeta,En camino,Producto defectuoso,42
13,Professor,East Josephland,Individual,200,18,2023-09-12T00:00:00Z,David Norton,rdaugherty@example.net,001594337542187814,"37970 Hudson Falls Downshaven, PA 58533",tarjeta,Entregado,Producto defectuoso,25
4,Up,Jessechester,Movement,700,30,2023-05-05T00:00:00Z,Roger Stephens,matthew29@example.com,6304696433,"493 Cameron Ramp Veronicatown, MI 81010",efectivo,En camino,Producto defectuoso,36
28,Owner,Vasquezborough,Step,200,26,2023-07-08T00:00:00Z,Jessica Davis,paul02@example.com,525-194-7529,"91315 Simpson Fork Apt. 336 South Mark, GA 64860",tarjeta,En camino,Producto defectuoso,98
4,Involve,Jessechester,Group,2300,10,2023-09-23T00:00:00Z,David Scott,powersjimmy@example.org,8708608083698,"29882 Stein Tunnel Apt. 468 Port Jacquelineville, HI 77063",tarjeta,Entregado,Sin comentario,4
2,Education,Valerietown,Matter,700,11,2023-06-07T00:00:00Z,mark Mays,harperdanielle@example.net,372.568.4886x317,"283 Cynthia Groves Apt. 671 Weavermouth, ID 06739",tarjeta,Entregado,Producto defectuoso,28
24,Base,Port Alexachester,Much,1100,14,2023-03-13T00:00:00Z,Jessica Davis,eric87@example.org,8572628794,"493 Cameron Ramp Veronicatown, MI 81010",efectivo,Entregado,Producto defectuoso,42
29,Food,West Charles,Movement,1500,17,2023-06-21T00:00:00Z,Larry Welch,ydavid@example.com,475336070987999,"30768 Louis Mill Lake Carmen, LA 47934",tarjeta,Entregado,Sin comentario,18
30,Staff,Trujillofort,Grow,300,22,2023-04-14T00:00:00Z,Carla*orozco,paul02@example.com,001-557-543-1910,"30768 Louis Mill Lake Carmen, LA 47934",tarjeta,En camino,Producto defectuoso,4
27,Administration,South Thomas,Rich,1100,16,2023-11-20T00:00:00Z,Crystal*chambers,cwilliams@example.com,2661673098,"025 Billy RowLisaside, AR 96338",tarjeta,En camino,Producto defectuoso,72
19,Just,Vasquezborough,Forward,1600,18,2023-09-01T00:00:00Z,Mark Mays,steelejulian@example.net,001-890-231-3672x1535,"403 Ashley Mountains Apt. 918 Nicholasberg, MI 72538",efectivo,Entregado,Sin comentario,24
21,Wait,Valerietown,Member,2100,11,2023-01-14T00:00:00Z,Andrew Mitchell,lweaver@example.org,8708608083698,"91315 Simpson Fork Apt. 336 South Mark, GA 64860",efectivo,En camino,Sin comentario,54
3,Door,Jessechester,Grow,800,28,2023-08-13T00:00:00Z,Andrew Mitchell,briangonzales@example.net,339100428204920,"91315 Simpson Fork Apt. 336 South Mark, GA 64860",efectivo,Entregado,Sin comentario,72
5,Create,Kevinton,Industry,900,22,2023-06-28T00:00:00Z,Karl Cardenas,walkerraven@example.net,001-557-543-1910,"283 Cynthia Groves Apt. 671 Weavermouth, ID 06739",tarjeta,En camino,Sin comentario,97
24,Firm,East Janicemouth,Increase,2500,11,2023-02-09T00:00:00Z,Andrew Mitchell,briangonzales@example.net,525-194-7529,"664 Berger RapidSouth Suzanne, WV 68526",efectivo,Entregado,Producto defectuoso,43
13,Education,North Thomastown,Leg,2800,15,2022-12-04T00:00:00Z,Crystal Chambers,eric87@example.org,475336070987999,"03346 Tony Spring Apt. 633 Ericberg, AK 73272",efectivo,Entregado,Sin comentario,25
24,Base,East Leah,Much,2100,24,2022-12-04T00:00:00Z,.Jennifer Holmes,matthew29@example.com,641-800-6599x2234,"67032 Megan Cliffs Suite 876 Loveside, SD 53246",efectivo,Entregado,Producto defectuoso,25
17,Worry,North Thomastown,Forward,1100,12,2023-06-07T00:00:00Z,alan Bird,lharmon@example.net,557.193.8141,"4412 Lee Dam Apt. 872 Hunterbury, HI 03589",tarjeta,Entregado,Sin comentario,78
11,Present,Susanton,Member,2100,11,2023-03-22T00:00:00Z,Alan Bird,sandersbeth@example.org,3143257035737,"0827 Jill Cape Suite 299 Angieport, DC 15542",efectivo,Entregado,Producto defectuoso,88
6,Up,Nguyenshire,Step,700,11,2023-01-18T00:00:00Z,Carla Orozco,paul49@example.net,110559261937727,"493 Cameron Ramp Veronicatown, MI 81010",tarjeta,En camino,Producto defectuoso,78
28,Kitchen,Courtneymouth,Movement,2500,28,2023-06-28T00:00:00Z,Mark Mays,schmidtkrystal@example.org,0013389556200,"0262 Cheryl Union Sampsonfurt, ME 63401",efectivo,Entregado,Producto defectuoso,87
2,Home,Port Alexachester,Despite,200,21,2022-12-04T00:00:00Z,Crystal!chambers,rdaugherty@example.net,4914742586,"22214 Janet Plaza Suite 903 West Christopherside, DC 40075",tarjeta,Entregado,Sin comentario,42
20,Food,Briannaport,Letter,2500,30,2023-05-06T00:00:00Z,Michelle Mitchell,estesjon@example.org,0010962368217,"37970 Hudson Falls Downshaven, PA 58533",tarjeta,Entregado,Producto defectuoso,54
14,Wait,West Charles,North,3000,10,2023-11-20T00:00:00Z,Sharon Lowe,wliu@example.net,6304696433,"283 Cynthia Groves Apt. 671 Weavermouth, ID 06739",efectivo,Entregado,Sin comentario,53
2,Firm,East Jonathan,Forward,1100,11,2023-06-28T00:00:00Z,Karl Cardenas,matthew29@example.com,4914742586,"37970 Hudson Falls Downshaven, PA 58533",tarjeta,Entregado,Sin comentario,55
7,Six,Jessechester,Individual,2300,26,2023-09-12T00:00:00Z,Dr. Monica Woods,lharmon@example.net,8708608083698,"29340 Murphy Parkway North Robert, KS 42070",tarjeta,En camino,Producto defectuoso,4
9,Involve,Andrewside,Group,2100,29,2023-09-12T00:00:00Z,Brittney Guerra,schmidtkrystal@example.org,2805046212,"37970 Hudson Falls Downshaven, PA 58533",tarjeta,En camino,Sin comentario,27
